,livestock,fcr,item_name,production,rum_feed_req,pasture_produced,g_rat,eff_yield_tonnes_km2,fp_m2_kg,fp_m2_kg_err,fp_m2_kg_perc,Country_ISO
442,sgmeat,15,Sheep and Goat Meat,836.0,12540.0,0.0,0.10095399106388117,,,,0.027998757867926452,GUY
443,other,15,"Meat, nes",,,,,,,,,GUY
444,bvmeat,25,Beef and Buffalo Meat,7290.0,182250.0,7290.0,0.7306949199362842,3.763269586209498,265.7263789085162,8.147914012586483,0.030662796994616905,GNB
445,bvmilk,0.7,"Milk, Total",41743.0,29220.1,41743.0,0.11715214611813562,134.4024852217678,7.440338609438453,0.2281415923524215,0.030662796994616905,GNB
446,sgmeat,15,Sheep and Goat Meat,2530.0,37950.0,2530.0,0.15215293394558016,6.27211597701583,159.4358273451097,5.036661197211024,0.031590523165842946,GNB
447,other,15,"Meat, nes",,,,,,,,,GNB
448,bvmeat,25,Beef and Buffalo Meat,105217.0,2630425.0,27923.71062881267,0.8201470014720351,0.3181981495327102,3142.695837384817,40.24278514878569,0.012805179766386041,GIN
449,bvmilk,0.7,"Milk, Total",231422.0,161995.4,61417.46068735172,0.05050896397436267,11.364219626168222,87.99548344677487,1.1267979841659994,0.012805179766386041,GIN
450,sgmeat,15,Sheep and Goat Meat,27656.0,414840.0,7339.6707865691205,0.1293440345536022,0.5303302492211837,1885.6175024308902,28.29624902759859,0.015006356798831038,GIN
451,other,15,"Meat, nes",,,,,,,,,GIN
452,bvmeat,25,Beef and Buffalo Meat,227452.0,5686300.0,211030.19078539853,0.9350403711075798,12.036853013333332,83.07819318656553,4.167727028018486,0.050166317635955096,GTM
453,bvmilk,0.7,"Milk, Total",515231.0,360661.69999999995,478031.8318966273,0.05930627118025615,429.8876076190476,2.326189409223835,0.11669635678451765,0.050166317635955096,GTM
454,sgmeat,15,Sheep and Goat Meat,2292.0,34380.0,2126.519869159794,0.005653357712164077,20.06142168888889,49.84691591193931,5.695707283174041,0.11426398562423012,GTM
455,other,15,"Meat, nes",,,,,,,,,GTM
456,bvmeat,25,Beef and Buffalo Meat,138.0,3450.0,0.0,0.5834207055162851,,,,0.18597441161551406,GRD
457,bvmilk,0.7,"Milk, Total",562.0,393.4,0.0,0.06652687117394393,,,,0.18597441161551406,GRD
458,sgmeat,15,Sheep and Goat Meat,138.0,2070.0,0.0,0.35005242330977104,,,,0.37578117540359657,GRD
459,other,15,"Meat, nes",,,,,,,,,GRD
460,bvmeat,25,Beef and Buffalo Meat,35434.0,885850.0,8057.304281146839,0.2515096684365232,1.2102540966795248,826.2727659783332,19.47418920351979,0.023568717263071998,GRC
461,bvmilk,0.7,"Milk, Total",1990330.0,1393231.0,452579.2862757517,0.39556478734039136,43.223360595697315,23.13563744739333,0.5452772976985542,0.023568717263071998,GRC
462,sgmeat,15,Sheep and Goat Meat,82870.0,1243050.0,18843.732171886844,0.3529255442230854,2.017090161132541,495.76365958699995,14.062257521723964,0.02836484129038148,GRC
463,other,15,"Meat, nes",,,,,,,,,GRC
464,bvmeat,25,Beef and Buffalo Meat,30729.0,768225.0,0.0,0.38347298210773895,,,,0.027574854826997536,GHA
465,bvmilk,0.7,"Milk, Total",45872.0,32110.399999999998,0.0,0.01602846932171218,,,,0.027574854826997536,GHA
466,sgmeat,15,Sheep and Goat Meat,54367.0,815505.0,0.0,0.4070736233183919,,,,0.02118671799246815,GHA
467,other,15,"Meat, nes",25833.0,387495.0,0.0,0.193424925252157,,,,,GHA
468,bvmeat,25,Beef and Buffalo Meat,1091000.0,27275000.0,1091000.0,0.5336819024582885,43.21963890063425,23.13762968494688,0.22777675042721252,0.009844428903424013,DEU
469,bvmilk,0.7,"Milk, Total",33188890.0,23232223.0,33188890.0,0.45457807402292233,1543.5585321655092,0.6478536311785125,0.006377749011961948,0.009844428903424013,DEU
470,sgmeat,15,Sheep and Goat Meat,40000.0,600000.0,40000.0,0.011740023518789115,72.0327315010571,13.882577810968128,0.09761992527551046,0.0070318298665241015,DEU
471,other,15,"Meat, nes",,,,,,,,,DEU
472,bvmeat,25,Beef and Buffalo Meat,20100.0,502500.0,17053.28112900566,0.5107873199512816,1.7209415257731953,581.0772678930585,20.70138991481028,0.035625881545619444,GEO
473,bvmilk,0.7,"Milk, Total",582172.0,407520.39999999997,493927.5015639544,0.4142412993860184,61.46219734904269,16.27016350100564,0.5796389176146879,0.035625881545619444,GEO
474,sgmeat,15,Sheep and Goat Meat,4917.0,73755.0,4171.690712006011,0.07497138066270005,2.868235876288659,348.6463607358352,35.27565188066765,0.10117889028360046,GEO
475,other,15,"Meat, nes",,,,,,,,,GEO
